ra,dec,type,subtype,name,SDSS-ID,objID,sp-ID,oids
174.53658463,27.92225288,HII,,,5112-301-5-0420-0062,1237667431181449984,2219-53816-0563,[Decimal('623210200027512')]
174.5505833,41.2313278,Unknown,BZU,5BZB J1138+4113,3840-301-2-0123-0194,1237661966352969984,4698-55623-0488,[Decimal('714211400002866')]
174.5880417,47.7542778,QSO1.2,BZQ,5BZQ J1138+4745,3530-301-5-0340-0111,1237660636537939968,1444-53054-0471,[]
174.588158,47.754317,QSO1.2,,SDSS J113821.13+474515.4      ,3530-301-5-0340-0111,1237660636537939968,1444-53054-0471,[]
174.598171,25.375331,QSO1.5,,B2 1135+25                    ,5140-301-5-0150-0072,1237667551422840064,6415-56310-0910,[]
174.6044,44.362819,ABS,,SDSS J113824.92+442151.8      ,3813-301-3-0178-0400,1237661850929329920,6643-56386-0594,[Decimal('754203300013493')]
174.607421288369,39.8677406282306,QSO,,,4469-301-4-0395-0173,1237664668978970112,,[Decimal('714207100005148')]
174.64875,57.87433,HII,,Mrk 1450,2826-301-5-0258-0052,1237657612875589888,1310-53033-0523,"[Decimal('788213200005107'), Decimal('789216200004355')]"
174.703587,33.720875,ABS,,FIRST J113848.8+334315        ,4576-301-2-0391-0196,1237665127466459904,2098-53460-0558,[]
174.709492,20.655131,ABS,,2MASX J11385021+2039183       ,5313-301-6-0102-0251,1237668294985900032,2506-54179-0373,[Decimal('574210100017564')]
174.71479,20.98253,HII,,Mrk 637,5194-301-1-0399-0031,1237667781219899904,2504-54179-0017,[Decimal('574214400022614')]
174.717933,50.266572,Sy2.0,,4C +50.32                     ,2964-301-5-0278-0258,1237658205582390016,6684-56412-0651,[]
174.729,3.58083,HII,,Mrk 1302,1992-301-6-0166-0051,1237654031403709952,513-51989-0603,[Decimal('471205400017820')]
174.760854,32.472664,ABS,,FIRST J113902.6+322821        ,4632-301-4-0211-0091,1237665369046579968,2008-53473-0353,[]
174.785892,55.664167,ABS,,CGCG 268-067 NED01            ,2821-301-6-0164-0070,1237657591931460096,7092-56683-0256,"[Decimal('788209400008119'), Decimal('789212300001232')]"
174.977,54.96261,HII,,Mrk 184,2821-301-4-0164-0170,1237657590857720064,1015-52734-0515,"[Decimal('788209400013887'), Decimal('789212300017115')]"
174.9845,16.95481,HII,,Mrk 745,5360-301-3-0191-0065,1237668495244590080,2508-53875-0233,[]
174.993762,51.150883,ABS,,2MASX J11395838+5109050       ,2883-301-1-0159-0088,1237657855534759936,6690-56416-0244,"[Decimal('788201400011039'), Decimal('789204300026034'), Decimal('754215100002953')]"
175.05508,-0.41194,HII,,Mrk 1303,6793-301-3-0096-0092,1237674649926500096,282-51658-0029,[Decimal('421216300004025')]
175.0977917,15.4693583,ABS,BZG,5BZB J1140+1528,4381-301-5-0031-0068,1237664291534860032,1755-53386-0586,"[Decimal('574202400005820'), Decimal('523213200007554')]"
175.10342,28.37422,HII,,Mrk 1507,5061-301-1-0391-0075,1237667209988730112,2221-53792-0321,[]
175.105383,39.367761,ABS,,WHL J114025.0+392203          ,3900-301-3-0324-0163,1237662224601050112,1997-53442-0322,[]
175.115642,12.052208,Sy1.9,,4C +12.42                     ,3804-301-3-0117-0135,1237661812270619904,1607-53083-0105,[Decimal('523209400026648')]
175.192305897489,42.7111094112262,Sy1.5,,,3840-301-5-0127-0097,1237661967963840000,,[Decimal('714214300005516')]
175.1995833,46.3680278,NLQ1.2,BZQ,5BZQ J1140+4622,3698-301-2-0124-0069,1237661356467680000,1444-53054-0202,[Decimal('754207400013341')]
175.20471,35.20394,HII,,Mrk 426,4576-301-5-0395-0017,1237665129077339904,2012-53493-0103,[]
175.223625,12.0546,ABS,,SDSS J114053.70+120316.9      ,3804-301-3-0118-0379,1237661812270690048,5379-55986-0761,[Decimal('523209400015378')]
175.296971,5.733164,ABS,,NVSS J114111+054357           ,2126-301-5-0374-0238,1237654606406089984,838-52378-0459,[]
175.31979,47.69122,HII,,Mrk 185,3698-301-5-0126-0056,1237661358078419968,1444-53054-0505,[]
175.341794969452,40.9973068367145,NLAGN,,,3840-301-1-0126-0146,1237661965816290048,1445-53062-0242,[Decimal('714210300019057')]
175.37458,32.35006,HII,,Mrk 746,4632-301-4-0214-0030,1237665369046769920,2008-53473-0471,[Decimal('670205300023643')]
175.40804,37.99208,HII,,Mrk 638,4392-301-6-0183-0022,1237664339326330112,1997-53442-0272,[Decimal('714202200033159')]
175.411771,33.914819,ABS,,2MASX J11413873+3354540       ,4576-301-2-0395-0166,1237665127466720000,2098-53460-0628,[Decimal('670209300019539')]
175.46096,15.97358,HII,,Mrk 747,4381-301-6-0034-0006,1237664292071930112,1761-53376-0322,[Decimal('574201300036131')]
175.49938118,25.05073963,ABS,,,5116-301-4-0045-0178,1237667447799869952,2505-53856-0573,[Decimal('623206400036349')]
175.532271,15.79835,STAR,,SDSS J114207.73+154754.1      ,3631-301-6-0391-0295,1237661070869850112,5892-56035-0430,[Decimal('574201300002961')]
175.55162,0.33439,HII,,Mrk 1304,756-301-4-0399-0050,1237648721765659904,283-51959-0389,[Decimal('421216100030944')]
175.580667,22.546669,QSO1.5,,SDSS J114219.21+223245.8      ,5183-301-4-0291-0074,1237667735578800128,2507-53876-0507,[]
175.738129,21.486164,QSO1.5,,WISE J114257.18+212911.6      ,5194-301-2-0406-0015,1237667781757230080,6432-56309-0544,[Decimal('574213300003125')]
175.744675,1.906039,Sy2.0,,SDSS J114258.73+015422.1      ,1992-301-2-0173-0166,1237654029256679936,514-51994-0221,[Decimal('472204200010769')]
175.775125,18.7285583,QSO1.5,BZQ,5BZQ J1143+1843,5225-301-1-0077-0024,1237667914342789888,2506-54179-0009,[Decimal('574205200001215')]
175.8004583,61.3696694,Continual without z,BZB,5BZB J1143+6122,1896-301-2-0138-0148,1237653616937530112,7107-56740-0888,[Decimal('819208100004643')]
175.83592,23.90158,HII,,Mrk 639,5224-301-2-0151-0144,1237667910589540096,2510-53877-0314,[Decimal('623201200009851')]
175.85917,36.11294,HII,,Mrk 427,4504-301-1-0122-0058,1237664817674319872,4653-55622-0326,[Decimal('670213300022809')]
175.88808,53.49997,HII,,Mrk 1451,3103-301-1-0120-0036,1237658800424999936,1015-52734-0003,[Decimal('789208400015537')]
175.906387,36.812594,ABS,,SDSS J114337.44+364846.2      ,4392-301-3-0184-0163,1237664337715780096,1997-53442-0220,[Decimal('670213200014115')]
175.9232917,66.5586694,QSO,BZQ,5BZQ J1143+6633,1350-301-2-0345-0154,1237651271898949888,7114-56748-0968,[Decimal('843203200004774')]
175.94312,55.04747,HII,,Mrk 1452,2821-301-4-0168-0021,1237657590857989888,1015-52734-0586,[Decimal('789212400023254')]
175.96944959662,15.9727778259228,Unknown,,,4381-301-6-0037-0114,1237664292072120064,5892-56035-0314,[Decimal('574201300010290')]
175.99,51.0435778,Unknown,BZU,5BZB J1143+5102,2830-301-1-0382-0317,1237657627916100096,880-52367-0048,[Decimal('754215100012089')]
176.01328161,5.79556869,ABS,,,2247-301-6-0102-0048,1237655126616169984,838-52378-0602,[Decimal('472212100004061')]
176.016187,44.005981,ABS,,2MASX J11440384+4400214       ,3818-301-2-0126-0155,1237661871863889920,1367-53083-0100,[Decimal('714214200010185')]
176.04637,37.18672,HII/LINER,,Mrk 428,4392-301-4-0185-0159,1237664338252720128,1997-53442-0131,[Decimal('714202300010584')]
176.089477807624,43.3683500791529,Sy1.0,,,3893-301-6-0132-0042,1237662196134309888,,[Decimal('714214300000429')]
176.102371,7.336017,QSO1.2,,SDSS J114424.56+072009.7      ,3015-301-3-0413-0338,1237658423560829952,5377-55957-0072,[Decimal('472216400000772')]
176.128775171613,25.7762951917358,S2.0,,,5224-301-6-0154-0117,1237667912737220096,2510-53877-0345,[Decimal('623205200002536')]
176.137246,21.538153,ABS,,2MASX J11443298+2132168       ,5194-301-2-0409-0124,1237667781757430016,2507-53876-0066,[Decimal('574213300002587')]
176.139854,60.260581,QSO,,WISE J114433.68+601538.9      ,2243-301-5-0308-0116,1237655108912930048,953-52411-0393,[]
176.188254,44.652636,Unknown,,B3 1142+449                   ,3813-301-3-0185-0474,1237661850929789952,6645-56398-0252,[]
176.2555,30.82031,HII,,Mrk 1453,5071-301-6-0397-0060,1237667255623150080,2222-53799-0452,"[Decimal('670201100012590'), Decimal('671204200004476')]"
176.293275,1.182364,QSO,,SDSS J114510.38+011056.2      ,5976-301-5-0193-0092,1237671142018309888,283-51959-0527,[Decimal('472204400003671')]
176.33317,21.33908,HII,,Mrk 1454,5183-301-1-0295-0066,1237667733968450048,2511-53882-0279,[]
176.3387917,4.9240778,QSO,BZQ,5BZQ J1145+0455,2126-301-3-0381-0215,1237654605332800000,838-52378-0035,[Decimal('472212400004586')]
176.37284327218,15.5040994807512,ABS,,,4381-301-5-0039-0298,1237664291535379968,5378-56011-0966,[Decimal('574201400005788')]
176.39625,-3.6671389,ABS,BZG,5BZG J1145-0340,1231-301-1-0048-0150,1237650760241509888,329-52056-0242,[Decimal('421207300000632')]
176.48629,50.20042,HII,,Mrk 186,3059-301-5-0117-0010,1237658613593730048,967-52636-0578,[]
176.532087,47.494397,LINER/HII,,NGC 3877                      ,3530-301-4-0349-0035,1237660636001659904,1444-53054-0587,[Decimal('754206200007129')]
176.595717,44.416211,ABS,,2MASX J11462302+4424586       ,3818-301-3-0129-0108,1237661872400950016,1367-53083-0058,[Decimal('754202300008890')]
176.6085,34.85247,HII,,Mrk 429,4576-301-4-0402-0037,1237665128540930048,2097-53491-0419,"[Decimal('670209100010675'), Decimal('671212200002482')]"
176.6120833,58.8095278,QSO,BZQ,5BZQ J1146+5848,2989-301-1-0013-0172,1237658310791719936,2881-54502-0006,[]
176.64675987,0.20928479,STAR,,,5976-301-3-0189-0031,1237671140944310016,283-51959-0502,[Decimal('421215300000126')]
176.6841667,53.9453083,QSO,BZQ,5BZQ J1146+5356,3103-301-2-0124-0064,1237658800962139904,6689-56396-0558,[]
176.69458,21.2715,HII,,Mrk 640,5183-301-1-0297-0052,1237667733968580096,2511-53882-0240,"[Decimal('574213400029124'), Decimal('575216300032783')]"
176.7429167,39.9761889,QSO,BZQ,5BZQ J1146+3958,4469-301-4-0406-0133,1237664668979689984,4654-55659-0886,[Decimal('714206100004238')]
176.83404,52.48858,HII,,Mrk 1456,2883-301-4-0168-0132,1237657857145959936,881-52368-0394,[Decimal('789204100015286')]
176.84008,52.44944,LINER,,Mrk 1457,2883-301-4-0168-0024,1237657857145959936,880-52367-0588,[Decimal('789204100026552')]
176.8422083,35.0187472,S1.8,BZG,5BZG J1147+3501,4552-301-4-0056-0051,1237665025439030016,2035-53436-0285,"[Decimal('670209100009056'), Decimal('671212200028497')]"
176.89321,55.96686,HII,,Mrk 188,2821-301-6-0172-0080,1237657591931990016,1016-52759-0445,[Decimal('789212100016667')]
176.917637,29.626375,QSO,,FIRST J114740.2+293734        ,5071-301-3-0400-0481,1237667254012740096,6403-56357-0458,[]
176.92383,52.44892,Em,,Mrk 1458,2883-301-4-0168-0054,1237657857145959936,880-52367-0636,[Decimal('789204100003362')]
176.95654,31.34483,HII,,Mrk 748,4599-301-1-0055-0033,1237665225691820032,1991-53446-0299,[]
176.957527152885,26.0102983058894,Sy1.5,,,5116-301-6-0054-0110,1237667448874200064,6416-56312-0872,[Decimal('623205100000163')]
176.96687,67.63433,HII,,Mrk 189,1412-301-4-0149-0078,1237651539247820032,492-51955-0554,[Decimal('843207300017897')]
176.999,26.5950778,QSO1.0,BZQ,5BZQ J1147+2635,5087-301-2-0168-0050,1237667322180140032,2223-53793-0309,"[Decimal('623209400004124'), Decimal('624212300004549')]"
177.01325,56.9032472,QSO1.2,BZQ,5BZQ J1148+5654,3697-301-3-0060-0020,1237661352705390080,7091-56658-0452,[]
177.013271,56.903161,QSO1.2,,SDSS J114803.17+565411.4      ,3697-301-3-0060-0020,1237661352705390080,7091-56658-0452,[]
177.02279,21.82861,HII,,Mrk 1459,5183-301-2-0300-0009,1237667734505649920,2513-54141-0309,[]
177.078679,31.902725,NLQSO1.2,,FIRST J114818.8+315409        ,4623-301-3-0126-0043,1237665329849430016,2008-53473-0615,[Decimal('671208300011686')]
177.157375,18.6691694,Continual without z,BZB,5BZB J1148+1840,5313-301-1-0117-0317,1237668292302530048,2509-54180-0099,[Decimal('575208200010420')]
177.157429,18.669139,Unknown,,WISE J114837.77+184008.9      ,5313-301-1-0117-0317,1237668292302530048,2509-54180-0099,[Decimal('575208200010420')]
177.190379,55.682594,Sy2.0,,SDSS J114845.68+554057.0      ,3103-301-6-0127-0433,1237658803109819904,6839-56425-0615,[]
177.224187,21.186067,QSO,,SDSS J114853.81+211109.8      ,5194-301-1-0415-0019,1237667781220950016,6432-56309-0873,[Decimal('575216300013248')]
177.2357083,52.9070278,QSO,BZQ,5BZQ J1148+5254,2883-301-5-0170-0030,1237657857682959872,881-52368-0430,[]
177.255279,19.770144,Em,,NVSS J114901+194609           ,5225-301-3-0087-0339,1237667915417189888,6432-56309-0138,[Decimal('575212300001151')]
177.26992,15.68389,HII,,Mrk 749,4381-301-5-0045-0080,1237664291535780096,1761-53376-0601,[Decimal('575204300011522')]
177.27168775,51.58215148,ABS,,,2830-301-2-0388-0189,1237657628453370112,881-52368-0227,[Decimal('789204400018530')]
177.274512,1.506192,ABS,,2MASX J11490588+0130227       ,5976-301-3-0199-0215,1237671140944960000,4729-55626-0172,[Decimal('472203300008558')]
177.312517,58.913447,Em,,SDSS J114915.01+585448.5      ,2989-301-1-0015-0471,1237658310791849984,7091-56658-0566,[Decimal('819203300002116')]
177.369646,-1.741575,Sy1.5,,SDSS J114928.70-014430.4      ,1140-301-5-0163-0326,1237650371554500096,3790-55208-0810,[Decimal('421211400000453')]
177.3764583,24.6574389,ABS,BZG,5BZB J1149+2439,5140-301-3-0166-0027,1237667550350139904,2514-53882-0306,"[Decimal('623205400004754'), Decimal('624208300005395')]"
177.391554,35.985572,QSO,,SDSS J114933.97+355908.2      ,4552-301-6-0059-0683,1237665026512969984,4646-55622-0955,[Decimal('671216400001670')]
177.398442,35.803619,QSO1.2,,SDSS J114935.65+354812.3      ,4576-301-6-0407-0083,1237665129614990080,4650-55648-0478,[Decimal('671216400003251')]
177.3991122298,50.7730446813498,Sy2.0,,,3059-301-6-0121-0120,1237658614130860032,6683-56416-0422,[Decimal('754214200006318')]
177.419217,42.848244,QSO1.8,,WISE J114940.61+425053.4      ,3840-301-5-0138-0015,1237661967964559872,1445-53062-0611,[Decimal('714214400004981')]
177.450746,43.903194,ABS,,SDSS J114948.11+435412.6      ,3813-301-1-0191-0145,1237661849856440064,1368-53084-0280,[Decimal('714214100033484')]
177.4819583,10.5855778,Continual without z,BZB,5BZB J1149+1035,3525-301-5-0150-0166,1237660615050650112,1226-52734-0589,[Decimal('524208400002311')]
177.5115,15.02356,HII,,Mrk 750,3631-301-4-0403-0062,1237661069796900096,1761-53376-0636,[]
177.534962,2.229156,ABS,,GMBCG J177.53528+02.22908     ,5973-301-4-0092-0219,1237671128589920000,4729-55626-0078,[Decimal('472203200002597')]
177.545658,6.561347,ABS,,2MASX J11501093+0633400       ,3015-301-1-0422-0186,1237658422487670016,1621-53383-0092,[]
177.546875,53.723092,ABS,,MCG +09-19-211                ,2821-301-1-0173-0244,1237657589247699968,1017-52706-0284,[]
177.548692,52.890119,QSO1.8,,SDSS J115011.67+525324.5      ,2830-301-5-0390-0558,1237657630064110080,6689-56396-0418,[Decimal('789203200006024')]
177.5691667,43.5349694,QSO,BZQ,5BZQ J1150+4332,3818-301-1-0133-0191,1237661871327470080,6639-56385-0548,[]
177.58,24.2982778,Continual without z,BZB,5BZB J1150+2417,5140-301-2-0167-0062,1237667549813339904,6404-56330-0498,[]
177.60325,1.9389694,QSO,BZQ,5BZQ J1150+0156,6781-301-3-0070-0171,1237674598385179904,514-51994-0029,[Decimal('472203200021766')]
177.644875,41.9111389,Continual without z,BZB,5BZB J1150+4154,3840-301-3-0138-0075,1237661966890820096,4698-55623-0968,[Decimal('714209200004183')]
177.68275,-0.3983889,QSO,BZQ,5BZQ J1150-0023,6793-301-3-0114-0048,1237674649927680000,284-51943-0273,[Decimal('421215400011518')]
177.691621,56.548878,QSO1.5,,[HB89] 1148+568               ,3697-301-2-0062-0320,1237661352168649984,,[Decimal('789211200001717')]
177.7085,48.25133,HII,,Mrk 1460,3698-301-6-0137-0053,1237661358616009984,1446-53080-0380,[Decimal('754210400008935')]
177.714679,46.472653,ABS,,SDSS J115051.87+462822.8      ,3698-301-2-0136-0946,1237661356468470016,6644-56384-0469,[]
177.73142,21.14531,HII,,Mrk 1461,5194-301-1-0418-0041,1237667781221149952,2513-54141-0243,[Decimal('575216400033160')]
177.74025,21.18864,Em,,Mrk 1462,5194-301-1-0418-0145,1237667781221149952,2513-54141-0241,[Decimal('575216400005962')]
177.81104,21.00169,HII,,Mrk 1463,5225-301-6-0090-0107,1237667917027990016,2511-53882-0066,[Decimal('575216400015991')]
177.847363,8.704506,QSO,,WISE J115123.38+084216.1      ,3031-301-1-0384-0050,1237658491204659968,1226-52734-0001,[Decimal('524203300001633')]
177.8527917,58.9882194,Continual without z,BZB,5BZB J1151+5859,2243-301-2-0312-0045,1237655107302579968,7098-56661-0288,[Decimal('819203300001691')]
177.86696,35.43431,ABS,,Mrk 431,4552-301-5-0062-0013,1237665025976300032,2035-53436-0138,[Decimal('671216400035372')]
177.939388482147,42.2779491224507,NLQ1.5,,,3893-301-3-0140-0025,1237662194524219904,,[Decimal('714209200000651')]
177.94257152,7.15329113,Sy1.8,,,3841-301-3-0088-0095,1237661971182510080,1622-53385-0235,[Decimal('472215400001823')]
177.947653259989,5.23092239545221,ABS,,,5976-301-6-0222-0148,1237671142557080064,839-52373-0626,[Decimal('472211400015663')]
177.94837,48.68311,HII,,Mrk 190,3059-301-1-0122-0019,1237658611446569984,1446-53080-0446,[Decimal('754210400006226')]
177.99471,15.33536,HII,,Mrk 751,3631-301-5-0407-0193,1237661070334030080,1762-53415-0485,"[Decimal('575204400023199'), Decimal('524215200021501')]"
178.044625,28.6225583,ABS,BZG,5BZB J1152+2837,5061-301-1-0408-0150,1237667209989839872,2224-53815-0241,[Decimal('624216400003471')]
178.0924583,15.5300278,Unknown,BZU,5BZB J1152+1531,4381-301-5-0050-0387,1237664291536100096,1762-53415-0539,[Decimal('575204400005725')]
178.10183,23.62525,HII,,Mrk 642,5224-301-1-0165-0047,1237667910053590016,2513-54141-0369,[Decimal('624204100015702')]
178.11421,34.89436,HII,,Mrk 641,4576-301-4-0410-0058,1237665128541449984,2035-53436-0085,[Decimal('671212100018451')]
178.1145,32.1664389,QSO1.5,BZQ,5BZQ J1152+3209,4599-301-3-0062-0119,1237665226766020096,1991-53446-0497,[Decimal('671208400002139')]
178.1369583,49.6607778,QSO,BZQ,5BZQ J1152+4939,2964-301-3-0292-0092,1237658204509560064,968-52412-0263,[]
178.15542,-2.46908,HII,,Mrk 1307,1231-301-4-0059-0095,1237650761852839936,329-52056-0633,[]
178.18183,1.74125,HII,,Mrk 752,5973-301-2-0092-0010,1237671127516179968,515-52051-0215,[]
178.21625,33.1218889,QSO,BZQ,5BZQ J1152+3307,4599-301-5-0063-0056,1237665227839830016,2097-53491-0010,[]
178.30225,9.2339694,NLQ1.5,BZQ,5BZQ J1153+0914,3031-301-2-0387-0043,1237658491741730048,1227-52733-0259,[Decimal('524203200004088')]
178.309276936556,13.2410707806394,LINER/HII,,,3836-301-5-0197-0153,1237661950788559872,1610-53144-0331,[Decimal('524211200032129')]
178.34992,58.52739,QSO,BZQ, 5BZUJ1153+5831 ,2826-301-6-0271-0141,1237657613413309952,1313-52790-0322,"[Decimal('789215200001095'), Decimal('819203400004476')]"
178.349942,30.984678,ABS,,FIRST J115323.9+305904        ,5071-301-6-0409-0217,1237667255623940096,2224-53815-0368,[]
178.350008,58.527297,QSO1.5,,WISE J115323.97+583138.5      ,2826-301-6-0271-0141,1237657613413309952,1313-52790-0322,"[Decimal('789215200001095'), Decimal('819203400004476')]"
178.3519583,49.5191083,QSO1.2,BZQ,5BZQ J1153+4931,3059-301-3-0124-0105,1237658612520450048,6677-56385-0646,[Decimal('754210100000386')]
178.36125,36.2906389,QSO,BZQ,5BZQ J1153+3617,4504-301-1-0136-0069,1237664817675229952,2035-53436-0558,[Decimal('671215200006337')]
178.401917,33.850478,Unknown,,SDSS J115336.35+335101.0      ,4552-301-1-0064-0713,1237665023828950016,4647-55621-0386,[Decimal('671211300005066')]
178.42404,46.21181,Sy1.8,,Mrk 42,3698-301-1-0139-0064,1237661355931790080,1446-53080-0129,[Decimal('754206400019965')]
178.42875,38.3849694,Em,BZG,5BZB J1153+3823,4504-301-6-0137-0133,1237664820359650048,2027-53433-0432,[Decimal('714201200016722')]
178.4777083,40.6146083,QSO,BZQ,5BZQ J1153+4036,4469-301-5-0415-0165,1237664669517149952,1970-53386-0593,[Decimal('714209300005402')]
178.481729817484,50.6098089468154,QSO1.2,,,2964-301-5-0294-0156,1237658205583439872,6683-56416-0295,[]
178.5057083,59.5817194,QSO,BZQ,5BZQ J1154+5934,2243-301-3-0315-0252,1237655107839650048,7098-56661-0261,[Decimal('819203100003910')]
